@RELATION wiki_binned_better_wordcount_not_normalized
@ATTRIBUTE pageid Numeric
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE isControversial  {yes,no}
@DATA
525669,306, 0.3333333333333333,30,8, 0.06666666666666667, 0.17777777777777778,18,95,23989, 0,0, 0,0.4222222222222222,132,45,no
19360669,3624, 0.14285714285714285,27,27, 0.07142857142857142, 0.25,18,168,39828, 0,0, 0.07142857142857142,0.4642857142857143,472,28,yes
425757,484, 0.22857142857142856,29,48, 0, 0.37142857142857144,12,115,37940, 0.08571428571428572,0, 0,0.3142857142857143,513,35,yes
3463805,565, 0.1111111111111111,2,2, 0, 0.1111111111111111,9,307,51954, 0,0, 0,0.7777777777777778,273,9,no
548667,856, 0.05555555555555555,22,5, 0, 0.6296296296296297,37,127,27880, 0.05555555555555555,0, 0.018518518518518517,0.24074074074074073,785,54,no
17337,2896, 0.1282051282051282,16,37, 0.01282051282051282, 0.38461538461538464,14,93,28950, 0,0, 0.01282051282051282,0.46153846153846156,591,78,yes
3991823,13, 0.1794871794871795,9,1, 0.02564102564102564, 0.6410256410256411,6,107,22025, 0.07692307692307693,0, 0.02564102564102564,0.05128205128205128,27,39,no
1281795,209, 0.09523809523809523,19,13, 0, 0.3333333333333333,9,105,20604, 0,1, 0.01904761904761905,0.5523809523809524,854,105,yes
526399,567, 0.29850746268656714,35,35, 0.04477611940298507, 0.34328358208955223,37,136,35329, 0.05970149253731343,0, 0.029850746268656716,0.22388059701492538,645,67,yes
154099,787, 0.1407766990291262,39,33, 0.0048543689320388345, 0.4174757281553398,44,158,37427, 0,1, 0.009708737864077669,0.42718446601941745,321,206,yes
1677192,585, 0.12060301507537688,7,23, 0, 0.542713567839196,29,90,21114, 0.01507537688442211,0, 0.005025125628140704,0.3165829145728643,302,199,yes
21171721,550, 0.2920353982300885,27,27, 0.13716814159292035, 0.2345132743362832,12,150,38853, 0.01327433628318584,6, 0.19911504424778761,0.12389380530973451,549,226,yes
13966436,143, 0.6363636363636364,10,4, 0, 0,5,62,19098, 0,0, 0,0.36363636363636365,211,11,no
358934,148, 0.10457516339869281,12,9, 0.006535947712418301, 0.0784313725490196,59,92,17125, 0,5, 0.006535947712418301,0.803921568627451,530,153,yes
26232,930, 0.2046783625730994,71,31, 0.011695906432748537, 0.2573099415204678,61,269,60890, 0.03508771929824561,1, 0.005847953216374269,0.4853801169590643,733,171,yes
59212,2049, 0.5344827586206896,40,48, 0.034482758620689655, 0.05172413793103448,15,146,31037, 0.05172413793103448,2, 0.06896551724137931,0.25862068965517243,918,58,yes
8354382,579, 0.10752688172043011,17,71, 0.005376344086021506, 0.41397849462365593,25,162,25380, 0.005376344086021506,2, 0,0.46774193548387094,559,186,yes
5902,3432, 0.428,73,47, 0.064, 0.176,29,176,52739, 0.02,118, 0.004,0.308,916,250,yes
26316,2007, 0.19658119658119658,51,19, 0.1111111111111111, 0.2222222222222222,22,156,47125, 0,1, 0.017094017094017096,0.452991452991453,583,117,yes
26410,459, 0.36649214659685864,98,26, 0.03664921465968586, 0.17277486910994763,13,224,56203, 0.005235602094240838,0, 0.05759162303664921,0.3612565445026178,516,191,yes
1340309,139, 0.4117647058823529,6,12, 0.058823529411764705, 0.29411764705882354,37,84,12418, 0,0, 0.058823529411764705,0.17647058823529413,442,17,no
27706,971, 0.30303030303030304,64,17, 0.030303030303030304, 0.12121212121212122,8,233,54045, 0,0, 0,0.5454545454545454,550,33,yes
766968,39, 0.09836065573770492,27,1, 0, 0.2786885245901639,23,77,18075, 0.04918032786885246,1, 0.01639344262295082,0.5573770491803278,123,61,yes
38743,1886, 0.32432432432432434,22,24, 0.02702702702702703, 0.0945945945945946,21,186,49037, 0.05405405405405406,3, 0.14864864864864866,0.35135135135135137,652,74,no
444216,108, 0,7,2, 0, 0,11,11,4611, 0,0, 1,0,87,1,yes
8220,487, 0.9533898305084746,14,10, 0.025423728813559324, 0.012711864406779662,12,79,20278, 0.00423728813559322,0, 0.00423728813559322,0,342,236,no
9882330,68, 0.18181818181818182,1,17, 0, 0,4,24,7736, 0,0, 0.45454545454545453,0.36363636363636365,68,11,no
31341,1430, 0.05337078651685393,52,17, 0.025280898876404494, 0.07584269662921349,75,233,56930, 0.011235955056179775,1, 0.011235955056179775,0.8230337078651685,506,356,yes
2275412,228, 0,37,2, 0, 0.6,6,147,33010, 0,0, 0,0.4,359,15,no
951581,173, 0.0392156862745098,101,8, 0, 0.14705882352941177,12,264,60448, 0,0, 0,0.8137254901960784,272,102,yes
24511019,230, 0,44,32, 0, 0.21666666666666667,6,103,32966, 0.1,0, 0,0.6833333333333333,314,120,no
50771,3575, 0.10714285714285714,6,29, 0, 0.39285714285714285,17,122,25965, 0,1, 0.10714285714285714,0.39285714285714285,544,28,no
152066,1168, 0.03508771929824561,47,27, 0, 0.2719298245614035,39,290,54148, 0.008771929824561403,0, 0.008771929824561403,0.6754385964912281,1350,114,no
19318,2249, 0.10975609756097561,68,37, 0.024390243902439025, 0.1951219512195122,55,204,60178, 0,0, 0.024390243902439025,0.6463414634146342,468,82,no
15941,2263, 0.4392523364485981,135,36, 0.09345794392523364, 0.19626168224299065,75,459,94079, 0.028037383177570093,0, 0.018691588785046728,0.22429906542056074,1416,107,no
60857,1145, 0.21825396825396826,101,20, 0.011904761904761904, 0.07936507936507936,22,276,66887, 0.003968253968253968,11, 0.007936507936507936,0.6785714285714286,412,252,yes
160434,527, 0.10810810810810811,25,24, 0.009009009009009009, 0.22522522522522523,22,115,33857, 0.036036036036036036,0, 0.018018018018018018,0.6036036036036037,439,111,no
14477322,102, 0.1111111111111111,22,6, 0, 0.3333333333333333,9,179,39775, 0,0, 0,0.5555555555555556,196,18,no
15300612,234, 0,82,6, 0, 0,7,163,39631, 0,0, 0,1,338,112,no
20798,1116, 0.5777777777777777,61,27, 0.022222222222222223, 0.2111111111111111,40,247,58282, 0.08888888888888889,0, 0,0.1,345,90,yes
168601,313, 0.23,46,11, 0.1, 0.1,42,96,25048, 0,1, 0.01,0.56,116,100,yes
6337740,82, 0,1,0, 0, 0.6,10,46,6038, 0,0, 0,0.4,131,10,no
156475,152, 0.25,15,5, 0.2, 0.3,24,81,17560, 0,0, 0.05,0.2,154,20,no
42200,1020, 0.05714285714285714,39,23, 0.02857142857142857, 0.0380952380952381,35,235,53759, 0.02857142857142857,1, 0.0380952380952381,0.8095238095238095,484,105,no
49040304,103, 0.14545454545454545,23,0, 0.03636363636363636, 0.23636363636363636,9,197,39153, 0.03636363636363636,0, 0.10909090909090909,0.43636363636363634,841,55,no
212187,1165, 0.03111111111111111,18,8, 0.013333333333333334, 0.08,46,162,40087, 0.017777777777777778,1, 0.0044444444444444444,0.8533333333333334,378,225,yes
105004,3173, 0.30303030303030304,34,8, 0.21212121212121213, 0.15151515151515152,18,152,35395, 0,0, 0.06060606060606061,0.2727272727272727,498,33,yes
2804704,1298, 0.055944055944055944,53,18, 0.06293706293706294, 0.08391608391608392,47,204,54654, 0,0, 0.027972027972027972,0.7692307692307693,582,143,no
6055195,84, 0.7222222222222222,36,14, 0, 0.2222222222222222,23,143,47493, 0,0, 0,0.05555555555555555,502,18,no
5278,2859, 0.18292682926829268,67,16, 0.17073170731707318, 0.2682926829268293,24,162,39583, 0,0, 0.18292682926829268,0.1951219512195122,486,82,yes
2888022,419, 0,30,15, 0, 0.5416666666666666,11,331,56808, 0.041666666666666664,0, 0,0.4166666666666667,422,24,no
72898,2472, 0,29,30, 0, 0,11,276,52787, 0.0136986301369863,1, 0,0.9863013698630136,782,73,no
14255377,1, 0,0,3, 0, 0,9,4,474, 0,0, 0,1,3,1,no
25272420,788, 0.3867924528301887,69,3, 0.03773584905660377, 0.18867924528301888,20,156,39123, 0.009433962264150943,4, 0.12264150943396226,0.25471698113207547,364,106,yes
23440,51567, 0.15037593984962405,38,125, 0.03609022556390978, 0.3007518796992481,74,328,93047, 0.09774436090225563,7, 0.0406015037593985,0.3744360902255639,2148,665,yes
2346975,1434, 0.2967032967032967,37,58, 0.038461538461538464, 0.21428571428571427,50,195,46021, 0.01098901098901099,6, 0.005494505494505495,0.4340659340659341,530,182,no
29542497,5, 0,55,9, 0, 0.15384615384615385,8,184,33186, 0,1, 0,0.8461538461538461,408,26,no
83859,916, 0.5065502183406113,99,26, 0.048034934497816595, 0.034934497816593885,18,464,94645, 0,9, 0.2794759825327511,0.13100436681222707,323,229,yes
410980,233, 0.23809523809523808,14,11, 0.05952380952380952, 0.011904761904761904,24,97,20060, 0.03571428571428571,3, 0.17857142857142858,0.47619047619047616,240,84,no
7683,329, 0.5064935064935064,71,5, 0.047619047619047616, 0.030303030303030304,6,185,42507, 0.021645021645021644,0, 0.16883116883116883,0.22510822510822512,450,231,yes
17416221,71487, 0.2821576763485477,35,96, 0.03319502074688797, 0.3941908713692946,53,256,69186, 0.004149377593360996,6, 0.04979253112033195,0.23651452282157676,1419,241,yes
290007,163, 0.5555555555555556,14,10, 0, 0,16,41,17560, 0,0, 0,0.4444444444444444,153,9,no
13869,14049, 0.04046242774566474,48,37, 0.005780346820809248, 0.08670520231213873,24,261,73499, 0.028901734104046242,1, 0.005780346820809248,0.8323699421965318,868,173,yes
5315944,15, 0.5238095238095238,2,1, 0, 0.023809523809523808,6,31,6252, 0.09523809523809523,3, 0.023809523809523808,0.3333333333333333,56,42,yes
124259,648, 0.05128205128205128,2,30, 0, 0.6410256410256411,21,115,22669, 0.042735042735042736,2, 0,0.26495726495726496,465,117,no
30741795,3221, 0.10480887792848335,110,86, 0.0036991368680641184, 0.18865598027127004,55,443,122014, 0.040690505548705305,3, 0.016029593094944512,0.6461159062885327,1919,811,yes
7954643,4876, 0.09,9,56, 0.013333333333333334, 0.6533333333333333,31,227,60249, 0,0, 0.0033333333333333335,0.24,907,300,no
1801949,14, 0.30303030303030304,2,2, 0.030303030303030304, 0.15151515151515152,13,20,6066, 0,0, 0.030303030303030304,0.48484848484848486,45,33,yes
4079673,37, 0.3,34,11, 0.1, 0,5,383,44884, 0.2,0, 0,0.4,78,10,no
8571298,35, 0.5,0,3, 0.25, 0,7,4,249, 0,0, 0.25,0,38,4,no
202133,178, 0,51,7, 0, 0.40816326530612246,19,191,45873, 0.02040816326530612,0, 0,0.5714285714285714,324,49,no
144386,698, 0.20930232558139536,4,22, 0.06976744186046512, 0.046511627906976744,16,81,17970, 0.023255813953488372,0, 0.18604651162790697,0.46511627906976744,380,43,no
143377,233, 0.19090909090909092,147,26, 0.06363636363636363, 0.03636363636363636,53,299,84568, 0,3, 0.1,0.6090909090909091,249,110,yes
158705,721, 0.2682926829268293,11,20, 0, 0.0975609756097561,14,71,19916, 0.012195121951219513,0, 0.18292682926829268,0.43902439024390244,271,82,yes
8253,4721, 0.2863070539419087,7,41, 0.04564315352697095, 0.06224066390041494,26,218,45842, 0.004149377593360996,2, 0.0995850622406639,0.5020746887966805,744,241,no
427408,375, 0.6721311475409836,26,8, 0.03278688524590164, 0.13114754098360656,10,76,19883, 0.01639344262295082,1, 0,0.14754098360655737,89,61,no
18933243,141, 0.25,5,11, 0, 0.5833333333333334,5,88,17234, 0,0, 0.08333333333333333,0.08333333333333333,329,12,no
21049733,275, 0,42,18, 0, 0,7,141,31892, 1,0, 0,0,172,1,no
42142305,352, 0.04218362282878412,103,29, 0, 0.3523573200992556,33,291,85160, 0.01488833746898263,1, 0.007444168734491315,0.5831265508684863,407,403,no
192005,407, 0.24324324324324326,35,17, 0, 0.14414414414414414,29,192,44258, 0.009009009009009009,5, 0.036036036036036036,0.5675675675675675,405,111,yes
564204,911, 0.031413612565445025,31,8, 0, 0.041884816753926704,12,174,43594, 0.04712041884816754,0, 0.005235602094240838,0.8743455497382199,738,191,yes
384676,112, 0.2222222222222222,44,7, 0.1111111111111111, 0.018518518518518517,24,118,36723, 0,3, 0.2777777777777778,0.37037037037037035,128,54,yes
49856,2901, 0.16483516483516483,21,28, 0.0989010989010989, 0.08791208791208792,45,238,49235, 0,0, 0.32967032967032966,0.31868131868131866,1044,91,no
8835,1113, 0,38,5, 0, 0.11864406779661017,18,194,47432, 0.06779661016949153,0, 0,0.8135593220338984,270,59,yes
23213,1055, 0.13740458015267176,35,6, 0.07633587786259542, 0.11450381679389313,19,166,35224, 0.022900763358778626,2, 0.007633587786259542,0.6412213740458015,391,131,yes
23470968,67, 0,0,34, 0, 1,2,2965,39600, 0,0, 0,0,3110,2,no
1902,331, 0.10062893081761007,32,32, 0.03773584905660377, 0.10062893081761007,24,91,31460, 0.018867924528301886,0, 0.15723270440251572,0.5849056603773585,392,159,yes
105219,8515, 0.37748344370860926,109,20, 0.004415011037527594, 0.05739514348785872,22,244,60257, 0.002207505518763797,11, 0.4326710816777042,0.12582781456953643,560,453,yes
23564616,15073, 0.23414634146341465,16,107, 0.03414634146341464, 0.4,42,192,52117, 0.014634146341463415,2, 0.03414634146341464,0.28292682926829266,1024,205,yes
9236,4616, 0.4657142857142857,54,43, 0.11142857142857143, 0.029523809523809525,20,324,69201, 0.0038095238095238095,0, 0.35619047619047617,0.03333333333333333,1026,1050,yes
1429763,480, 0.5185185185185185,7,35, 0, 0.14814814814814814,9,87,17786, 0.037037037037037035,0, 0,0.2962962962962963,607,27,no
518843,739, 0.14583333333333334,34,7, 0, 0.3125,44,215,46746, 0,1, 0.020833333333333332,0.5208333333333334,262,48,no
210728,619, 0.28888888888888886,56,10, 0.1037037037037037, 0.044444444444444446,13,331,82350, 0,3, 0.007407407407407408,0.5555555555555556,684,135,yes
9090,732, 0.23809523809523808,50,2, 0.1111111111111111, 0.15873015873015872,23,137,40826, 0.06349206349206349,0, 0,0.42857142857142855,725,63,yes
456252,594, 0.22439024390243903,61,8, 0.024390243902439025, 0.11219512195121951,54,223,46192, 0.00975609756097561,2, 0.014634146341463415,0.6146341463414634,567,205,yes
34702110,567, 0,15,13, 0, 0.04,33,81,17217, 0,0, 0,0.96,130,25,no
184483,225, 0.16666666666666666,25,1, 0.4166666666666667, 0.041666666666666664,4,64,16525, 0.041666666666666664,0, 0,0.3333333333333333,138,24,no
31429503,2, 0.3333333333333333,0,3, 0, 0.6666666666666666,4,632,136434, 0,0, 0,0,3612,3,no
14526706,232, 0.05555555555555555,3,24, 0, 0.3888888888888889,15,35,2824, 0,0, 0,0.5555555555555556,194,18,no
169496,518, 0.2638888888888889,17,7, 0.041666666666666664, 0.125,40,100,26320, 0.027777777777777776,0, 0.05555555555555555,0.4861111111111111,751,72,yes
5405,98808, 0.19896193771626297,23,140, 0.04325259515570934, 0.28719723183391005,48,310,84676, 0,5, 0.029411764705882353,0.4411764705882353,1896,575,yes
1779727,105, 0,11,6, 0, 0.2,32,78,14666, 0,0, 0,0.8,120,10,no
199823,314, 0.1724137931034483,8,3, 0, 0.6896551724137931,22,58,7816, 0,0, 0.034482758620689655,0.10344827586206896,87,29,yes
298705,1120, 0.05084745762711865,34,15, 0, 0.03389830508474576,23,306,52772, 0,2, 0,0.9152542372881356,427,59,no
2307316,221, 0.5454545454545454,7,4, 0, 0.18181818181818182,8,48,13827, 0,1, 0,0.2727272727272727,528,11,yes
16035221,260, 0.009345794392523364,5,9, 0, 0.3878504672897196,28,96,16541, 0.009345794392523364,0, 0,0.5934579439252337,200,214,no
1117176,84, 0.1,11,5, 0.1, 0.7,11,139,19422, 0,0, 0,0.1,176,10,no
5792809,1538, 0.10153846153846154,37,25, 0.003076923076923077, 0.15692307692307692,65,230,57160, 0,2, 0.003076923076923077,0.7353846153846154,737,325,yes
638066,26, 0.35714285714285715,23,4, 0.07142857142857142, 0.14285714285714285,13,55,9841, 0,0, 0.14285714285714285,0.2857142857142857,55,14,yes
38400,36, 0.6,3,4, 0, 0,11,24,16138, 0,0, 0,0.4,58,5,no
14464969,2, 0.3333333333333333,65,11, 0, 0.08333333333333333,3,460,49542, 0,0, 0.4166666666666667,0.16666666666666666,523,12,no
239098,507, 0.22009569377990432,22,7, 0.06220095693779904, 0.09569377990430622,28,237,41565, 0.05263157894736842,0, 0,0.569377990430622,405,209,yes
175552,560, 0.058823529411764705,30,8, 0, 0.10588235294117647,74,110,29108, 0.011764705882352941,2, 0.011764705882352941,0.8117647058823529,602,85,yes
521057,334, 0.24489795918367346,42,2, 0, 0.04081632653061224,30,177,35183, 0.1836734693877551,4, 0.004081632653061225,0.5265306122448979,304,245,yes
60589,1203, 0.25,17,15, 0.019230769230769232, 0.019230769230769232,30,103,20695, 0,0, 0.09615384615384616,0.6153846153846154,353,52,no
3418303,4271, 0.373134328358209,89,50, 0.04975124378109453, 0.08955223880597014,76,391,98487, 0,6, 0.13432835820895522,0.35323383084577115,1357,201,yes
7518210,18, 0.5,0,0, 0, 0,2,4,1046, 0.5,0, 0,0,37,2,yes
355738,286, 0.17647058823529413,26,20, 0.17647058823529413, 0.11764705882352941,11,193,44116, 0,2, 0.11764705882352941,0.4117647058823529,167,17,no
250193,219, 0.40816326530612246,21,4, 0.12244897959183673, 0.08163265306122448,10,92,15278, 0.02040816326530612,0, 0.1836734693877551,0.1836734693877551,132,49,yes
18842168,537, 0.30158730158730157,11,10, 0.031746031746031744, 0.15873015873015872,18,118,17369, 0,3, 0.14285714285714285,0.36507936507936506,368,63,yes
300279,307, 0.13986013986013987,32,10, 0.09090909090909091, 0.06993006993006994,71,204,42229, 0.006993006993006993,0, 0.02097902097902098,0.6713286713286714,660,143,no
231085,1293, 0.3711340206185567,27,12, 0.061855670103092786, 0.15463917525773196,17,210,30295, 0,12, 0.23711340206185566,0.17525773195876287,861,97,yes
30072373,22, 0.05263157894736842,16,1, 0.02631578947368421, 0.18421052631578946,9,83,16764, 0.02631578947368421,9, 0,0.7105263157894737,65,38,yes
6822,8490, 0.06763285024154589,32,128, 0.01932367149758454, 0.5072463768115942,35,271,77896, 0.0821256038647343,0, 0.01932367149758454,0.30434782608695654,1045,207,yes
26162979,132, 0,24,6, 0, 0.09615384615384616,6,94,18112, 0.25,0, 0,0.6538461538461539,209,52,no
25382,1211, 0.29473684210526313,56,5, 0, 0.14736842105263157,13,115,27233, 0.031578947368421054,0, 0.05263157894736842,0.47368421052631576,310,95,yes
75758,1148, 0.08256880733944955,33,12, 0.045871559633027525, 0.05504587155963303,54,347,56805, 0.01834862385321101,1, 0.01834862385321101,0.7798165137614679,722,109,no
56435,1981, 0.4035476718403548,62,29, 0.0066518847006651885, 0.06208425720620843,16,193,42905, 0.0022172949002217295,126, 0.43902439024390244,0.08647450110864745,361,451,yes
4471439,87, 0.05,13,4, 0, 0.5333333333333333,19,94,18483, 0.016666666666666666,0, 0,0.4,120,60,no
14158261,35, 0.4936708860759494,26,5, 0, 0.012658227848101266,1,85,20499, 0,0, 0.379746835443038,0.11392405063291139,191,79,no
1429917,154, 0.10047846889952153,49,12, 0.06698564593301436, 0.44976076555023925,20,160,42765, 0,1, 0,0.3827751196172249,529,209,yes
1911160,76, 0.3870967741935484,3,2, 0.14516129032258066, 0.08064516129032258,26,29,8014, 0,0, 0.2903225806451613,0.0967741935483871,111,62,no
