@RELATION wiki_binned_better_wordcount_not_normalized
@ATTRIBUTE pageid Numeric
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE isControversial  {yes,no}
@DATA
2155909,37, 0.1724137931034483,14,20, 0, 0.4827586206896552,9,149,27746, 0.034482758620689655,0, 0,0.3103448275862069,133,29,no
40147,2400, 0.24836601307189543,93,11, 0.0392156862745098, 0.23529411764705882,25,347,63779, 0.0196078431372549,2, 0.1111111111111111,0.3464052287581699,326,153,yes
2632897,163, 0.6351351351351351,36,6, 0.12162162162162163, 0.013513513513513514,2,175,29025, 0.013513513513513514,0, 0.0945945945945946,0.12162162162162163,64,74,no
107340,824, 0.15294117647058825,3,20, 0.023529411764705882, 0.03529411764705882,13,101,19429, 0.023529411764705882,3, 0.18823529411764706,0.5764705882352941,438,85,no
179187,1600, 0.1509433962264151,55,22, 0.03773584905660377, 0.026415094339622643,63,211,55260, 0,3, 0.011320754716981131,0.7735849056603774,735,265,yes
134583,320, 0.13333333333333333,1,5, 0, 0,8,38,8655, 0,0, 0.6,0.26666666666666666,254,15,no
7026804,49, 0.5,8,0, 0, 0,2,21,7472, 0,0, 0.25,0.25,63,4,no
4748957,65, 0.3333333333333333,1,0, 0, 0.3333333333333333,4,20,4736, 0.08333333333333333,0, 0,0.25,120,12,yes
1316116,193, 0.41379310344827586,26,5, 0, 0.06896551724137931,5,61,16854, 0,0, 0.06896551724137931,0.4482758620689655,199,29,yes
23037,14156, 0.04516129032258064,46,42, 0.01935483870967742, 0.1870967741935484,21,337,88951, 0.025806451612903226,0, 0,0.7225806451612903,1127,155,yes
6341469,803, 0.4340659340659341,96,7, 0, 0.1043956043956044,15,142,42582, 0.005494505494505495,0, 0.23626373626373626,0.21978021978021978,285,182,yes
113933,2447, 0.2558139534883721,25,34, 0.08139534883720931, 0.03488372093023256,27,147,36679, 0.011627906976744186,1, 0.18604651162790697,0.43023255813953487,385,86,no
21212,21837, 0.46153846153846156,69,76, 0.1076923076923077, 0.3076923076923077,29,271,86235, 0,4, 0.03076923076923077,0.09230769230769231,1650,65,yes
167166,852, 0.3076923076923077,72,7, 0.03619909502262444, 0.16289592760180996,24,276,59665, 0.02262443438914027,0, 0.19004524886877827,0.28054298642533937,487,221,yes
3229401,183, 0.8888888888888888,18,5, 0, 0,5,705,57472, 0,0, 0,0.1111111111111111,104,9,no
41536,3772, 0.27472527472527475,29,18, 0.14285714285714285, 0.10989010989010989,69,196,45176, 0.01098901098901099,0, 0.04395604395604396,0.4175824175824176,515,91,no
10733176,126, 0.06395348837209303,83,12, 0.01744186046511628, 0.0872093023255814,39,200,43540, 0.011627906976744186,1, 0.01744186046511628,0.8023255813953488,204,172,yes
38711,994, 0.4090909090909091,100,21, 0.45454545454545453, 0.045454545454545456,19,240,73193, 0,1, 0,0.09090909090909091,497,22,yes
38230656,107, 0.07272727272727272,40,3, 0, 0,4,130,21547, 0.03636363636363636,0, 0,0.8909090909090909,194,55,no
16354915,40, 0.2857142857142857,42,7, 0.10714285714285714, 0.5357142857142857,14,119,37126, 0,1, 0,0.07142857142857142,169,28,no
13684,1500, 0.2804878048780488,40,29, 0.0975609756097561, 0.4146341463414634,68,171,38746, 0.024390243902439025,0, 0.012195121951219513,0.17073170731707318,981,82,no
806449,219, 0.6170212765957447,16,8, 0.02127659574468085, 0.02127659574468085,21,89,25056, 0,2, 0.0425531914893617,0.2978723404255319,341,47,no
371248,6624, 0.2857142857142857,31,41, 0.05714285714285714, 0.2857142857142857,33,201,55717, 0,0, 0.02857142857142857,0.34285714285714286,576,35,yes
169376,1900, 0.13846153846153847,17,6, 0.03076923076923077, 0.4,18,56,10943, 0,0, 0.046153846153846156,0.38461538461538464,273,65,yes
9955,154, 0.6304347826086957,31,9, 0, 0.06521739130434782,11,127,30195, 0,0, 0.13043478260869565,0.17391304347826086,115,46,no
2680715,83, 0.1,2,3, 0, 0,17,13,2201, 0,0, 0,0.9,24,20,yes
97404,1863, 0.04154302670623145,37,85, 0.011869436201780416, 0.7804154302670623,52,263,78822, 0.02373887240356083,2, 0.002967359050445104,0.1394658753709199,773,337,no
147707,363, 0.10714285714285714,5,6, 0.03571428571428571, 0.14285714285714285,8,64,10452, 0.14285714285714285,0, 0,0.5714285714285714,209,28,yes
376818,773, 0,6,15, 0, 0.9818181818181818,10,59,14188, 0,2, 0,0.01818181818181818,346,55,no
8931878,41, 0.26666666666666666,17,0, 0.13333333333333333, 0,5,76,14647, 0,0, 0,0.6,160,15,yes
27999,81, 0.1282051282051282,14,13, 0.05128205128205128, 0.38461538461538464,7,107,19414, 0.02564102564102564,0, 0.1282051282051282,0.28205128205128205,299,39,yes
3162905,1904, 0.11904761904761904,35,52, 0, 0.5333333333333333,56,258,51945, 0,5, 0.004761904761904762,0.34285714285714286,1013,210,yes
42475403,14, 0.6440677966101694,8,6, 0.05084745762711865, 0.2033898305084746,6,786,89181, 0,0, 0,0.1016949152542373,93,59,no
416366,99, 0.08,7,1, 0, 0,25,68,10200, 0,0, 0,0.92,33,25,yes
59606,85, 0.23076923076923078,5,0, 0, 0.23076923076923078,9,12,2687, 0,0, 0.23076923076923078,0.3076923076923077,47,13,yes
2095829,945, 0.06463878326996197,98,20, 0.06463878326996197, 0.015209125475285171,40,281,75183, 0,7, 0.08365019011406843,0.7718631178707225,516,263,yes
27122,1181, 0.26277372262773724,67,68, 0.051094890510948905, 0.46715328467153283,61,362,88929, 0.021897810218978103,2, 0.029197080291970802,0.1678832116788321,620,137,yes
29265,42434, 0.13066666666666665,32,113, 0.024, 0.5093333333333333,44,338,91001, 0.06133333333333333,5, 0.032,0.24266666666666667,1566,375,no
6037917,18855, 0.19771863117870722,76,52, 0.12927756653992395, 0.13307984790874525,26,322,62245, 0.015209125475285171,0, 0.026615969581749048,0.49809885931558934,1280,263,yes
16035221,260, 0.009345794392523364,5,9, 0, 0.3878504672897196,28,96,16541, 0.009345794392523364,0, 0,0.5934579439252337,200,214,no
26152,4087, 0.18729096989966554,45,72, 0.04013377926421405, 0.3745819397993311,42,269,61502, 0.056856187290969896,0, 0.06688963210702341,0.27424749163879597,640,299,yes
2615708,387, 0.019886363636363636,91,12, 0, 0.04403409090909091,41,288,79440, 0.041193181818181816,1, 0,0.8948863636363636,398,704,no
63349,408, 0.3617021276595745,7,9, 0.10638297872340426, 0.10638297872340426,42,105,15237, 0,0, 0.40425531914893614,0.02127659574468085,356,141,no
59806,31, 0.4,6,2, 0, 0,9,47,7685, 0,0, 0,0.6,106,5,no
145439,2409, 0.3923444976076555,119,47, 0.03349282296650718, 0.20574162679425836,16,433,97956, 0.014354066985645933,38, 0.0430622009569378,0.31100478468899523,1451,209,yes
1558354,207, 0.34782608695652173,6,64, 0, 0.5652173913043478,8,73,14115, 0,1, 0,0.08695652173913043,543,23,yes
917232,163, 0.28,2,21, 0.04, 0.12,12,66,16302, 0.08,0, 0.16,0.32,283,25,no
1620297,61, 0.008064516129032258,24,14, 0, 0.0967741935483871,30,141,29721, 0.04838709677419355,0, 0,0.8467741935483871,277,124,no
8354382,579, 0.10752688172043011,17,71, 0.005376344086021506, 0.41397849462365593,25,162,25380, 0.005376344086021506,2, 0,0.46774193548387094,559,186,yes
67918,558, 0.4528301886792453,21,16, 0.018867924528301886, 0.11320754716981132,5,85,17491, 0,0, 0.1320754716981132,0.2830188679245283,319,53,yes
851008,181, 0.5263157894736842,17,4, 0.25, 0.013157894736842105,7,44,10836, 0.02631578947368421,0, 0,0.18421052631578946,214,76,yes
10447140,246, 0.12903225806451613,44,1, 0, 0.16129032258064516,13,126,27104, 0.043010752688172046,0, 0.20430107526881722,0.46236559139784944,117,93,no
32611,16294, 0.21299638989169675,130,111, 0.1552346570397112, 0.16606498194945848,65,394,122085, 0.01444043321299639,5, 0.11191335740072202,0.33935018050541516,1505,277,yes
324,6720, 0.2079207920792079,24,21, 0, 0.06435643564356436,23,154,35405, 0,0, 0.009900990099009901,0.7178217821782178,511,202,no
66578,830, 0.3670886075949367,22,21, 0.05063291139240506, 0.25316455696202533,83,145,26125, 0,0, 0.02531645569620253,0.3037974683544304,427,79,yes
713549,52, 0.24324324324324326,18,4, 0.05405405405405406, 0.10810810810810811,15,88,16825, 0,0, 0,0.5945945945945946,178,37,no
43254,1419, 0.46078431372549017,39,13, 0.16666666666666666, 0.058823529411764705,12,169,29509, 0,3, 0.11764705882352941,0.19607843137254902,592,102,yes
736,4110, 0.3,59,50, 0.175, 0.2,110,375,65428, 0.008333333333333333,1, 0.041666666666666664,0.275,1014,240,yes
219640,1063, 0.3617021276595745,20,30, 0.07446808510638298, 0.14893617021276595,11,149,31385, 0.010638297872340425,13, 0.07446808510638298,0.32978723404255317,449,94,no
16945120,4, 0.25,1,0, 0, 0.375,9,56,15155, 0.03125,0, 0,0.34375,49,32,no
67173,545, 0.05405405405405406,18,28, 0.016216216216216217, 0.02702702702702703,24,109,30983, 0,1, 0.043243243243243246,0.8594594594594595,352,185,yes
51584,344, 0.2727272727272727,92,46, 0.07575757575757576, 0.22727272727272727,55,276,58283, 0,1, 0.15151515151515152,0.2727272727272727,346,66,yes
982871,62, 0.018518518518518517,22,18, 0, 0.5370370370370371,23,114,25043, 0.018518518518518517,0, 0,0.42592592592592593,362,54,no
381399,3334, 0.28735632183908044,20,34, 0, 0.2988505747126437,8,161,26638, 0.06896551724137931,2, 0.05747126436781609,0.28735632183908044,359,87,yes
1111684,306, 0.23943661971830985,47,28, 0.014084507042253521, 0.19718309859154928,22,308,72856, 0.014084507042253521,0, 0,0.5352112676056338,579,71,no
2723695,40, 0,6,2, 0, 0,6,12,1521, 0,0, 0,1,13,1,yes
47646,2599, 0.23529411764705882,35,32, 0.0392156862745098, 0.1111111111111111,32,355,69615, 0.032679738562091505,1, 0.006535947712418301,0.5751633986928104,1433,153,yes
33476103,431, 0.20833333333333334,25,20, 0, 0.4583333333333333,9,112,40291, 0.041666666666666664,1, 0,0.2916666666666667,481,24,no
42780592,2, 0,43,3, 0, 0,8,225,58663, 0,1, 0,1,37,1,no
27620742,18, 0.21951219512195122,11,4, 0.024390243902439025, 0,2,29,10363, 0,0, 0.0975609756097561,0.6585365853658537,55,41,yes
134672,1657, 0.391304347826087,8,40, 0.08695652173913043, 0.014492753623188406,14,120,27690, 0.014492753623188406,1, 0.13043478260869565,0.36231884057971014,512,69,no
36662188,477, 0.13157894736842105,21,19, 0.039473684210526314, 0.11403508771929824,23,136,30459, 0.008771929824561403,0, 0.02631578947368421,0.6798245614035088,339,228,yes
3726984,850, 0.35,26,21, 0, 0.6,22,106,23889, 0,0, 0,0.05,512,20,no
50482,1928, 0.18,22,28, 0.06, 0.3,15,113,27617, 0.04,1, 0.26,0.16,546,50,yes
298705,1120, 0.05084745762711865,34,15, 0, 0.03389830508474576,23,306,52772, 0,2, 0,0.9152542372881356,427,59,no
17782843,3980, 0.03183791606367583,20,20, 0.004341534008683068, 0.12301013024602026,78,192,44607, 0,2, 0.001447178002894356,0.8393632416787264,613,691,yes
2327581,173, 0.3313953488372093,73,11, 0.0872093023255814, 0.03488372093023256,27,254,62155, 0.005813953488372093,10, 0.011627906976744186,0.5290697674418605,476,172,yes
13070,934, 0.3194444444444444,49,23, 0.041666666666666664, 0.18055555555555555,28,228,54798, 0.020833333333333332,4, 0.006944444444444444,0.4305555555555556,664,144,yes
256268,3177, 0.08571428571428572,22,49, 0, 0.8285714285714286,18,208,46964, 0.02857142857142857,1, 0,0.05714285714285714,978,35,no
2505145,70, 0.2,16,3, 0, 0.2,2,85,13676, 0,0, 0,0.6,83,5,no
55271716,1, 0.037815126050420166,308,36, 0.0063025210084033615, 0.0063025210084033615,8,174,97359, 0.008403361344537815,3, 0.1953781512605042,0.7457983193277311,587,476,no
26033941,543, 0.13793103448275862,44,16, 0, 0.3413793103448276,63,128,35563, 0.013793103448275862,6, 0.0034482758620689655,0.503448275862069,390,290,yes
3459338,290, 0.1875,15,3, 0, 0.5625,18,133,19956, 0,0, 0.0625,0.1875,201,16,no
38743,1886, 0.32432432432432434,22,24, 0.02702702702702703, 0.0945945945945946,21,186,49037, 0.05405405405405406,3, 0.14864864864864866,0.35135135135135137,652,74,no
156475,152, 0.25,15,5, 0.2, 0.3,24,81,17560, 0,0, 0.05,0.2,154,20,no
170029,689, 0.029411764705882353,13,11, 0, 0.49264705882352944,36,188,35860, 0,0, 0.007352941176470588,0.47058823529411764,343,136,no
25513219,69, 0.041666666666666664,50,5, 0, 0.10833333333333334,17,218,53962, 0.008333333333333333,0, 0.008333333333333333,0.8333333333333334,115,240,no
11465552,82, 0.09090909090909091,22,14, 0, 0.45454545454545453,13,65,11825, 0,0, 0,0.45454545454545453,125,11,no
1234508,34, 0.17105263157894737,86,5, 0.013157894736842105, 0.34210526315789475,20,703,139326, 0,8, 0,0.47368421052631576,745,76,no
8587412,39, 0.19047619047619047,4,9, 0, 0.6190476190476191,9,60,17834, 0.047619047619047616,0, 0,0.14285714285714285,105,21,no
310331,451, 0.008658008658008658,24,2, 0, 0.03463203463203463,12,120,27175, 0.04329004329004329,0, 0,0.9134199134199135,302,231,yes
10287,1253, 0.3333333333333333,53,49, 0.07017543859649122, 0.40350877192982454,52,203,42689, 0,1, 0.017543859649122806,0.17543859649122806,594,57,yes
23996,8125, 0.30434782608695654,20,6, 0.043478260869565216, 0.30434782608695654,17,251,33999, 0.043478260869565216,1, 0.043478260869565216,0.2608695652173913,452,23,yes
73592,697, 0.37183098591549296,87,7, 0.008450704225352112, 0.04225352112676056,17,165,47989, 0.005633802816901409,7, 0.4422535211267606,0.1295774647887324,291,355,no
14187933,16, 0.17142857142857143,51,24, 0, 0.34285714285714286,29,127,31937, 0.02857142857142857,1, 0,0.45714285714285713,172,35,no
27649750,407, 0.0136986301369863,35,4, 0, 0.1232876712328767,20,106,23832, 0,0, 0,0.863013698630137,185,73,no
44408842,2, 0.25,5,8, 0, 0.75,10,57,15183, 0,0, 0,0,31,8,no
44183,931, 0.30409356725146197,52,21, 0.09941520467836257, 0.15204678362573099,14,219,57228, 0.029239766081871343,4, 0.2222222222222222,0.19298245614035087,681,171,yes
56006691,1, 1,23,0, 0, 0,1,101,24118, 0,0, 0,0,34,1,no
74097,488, 0.3780487804878049,47,23, 0.0975609756097561, 0.32926829268292684,47,290,58655, 0,0, 0.024390243902439025,0.17073170731707318,318,82,no
1026559,180, 0.4,6,5, 0.2, 0,7,36,14599, 0,3, 0.2,0.2,163,5,yes
30876071,190, 0.19607843137254902,37,9, 0.09803921568627451, 0,2,785,85196, 0,0, 0.058823529411764705,0.6470588235294118,144,51,no
5058690,6874, 0.10714285714285714,102,55, 0.03571428571428571, 0.13616071428571427,56,242,74749, 0.011160714285714286,1, 0.14732142857142858,0.5625,825,448,yes
70197,558, 0.14965986394557823,17,27, 0.047619047619047616, 0.027210884353741496,24,132,27205, 0,1, 0.3673469387755102,0.40816326530612246,879,147,yes
14457,701, 0.09251101321585903,15,35, 0, 0.5330396475770925,35,151,35870, 0.004405286343612335,0, 0.004405286343612335,0.3656387665198238,448,227,yes
1305554,59, 0.5232558139534884,55,9, 0.050387596899224806, 0.01937984496124031,27,178,50262, 0.031007751937984496,2, 0.27906976744186046,0.09689922480620156,242,258,yes
43473072,394, 0.25,10,3, 0, 0.15625,32,87,14659, 0,0, 0.03125,0.5625,180,32,no
26714,5681, 0.2702702702702703,57,279, 0.08108108108108109, 0.3783783783783784,8,449,87962, 0.02702702702702703,0, 0.05405405405405406,0.1891891891891892,1453,37,no
1439427,184, 0.031496062992125984,67,7, 0.03937007874015748, 0.07086614173228346,12,200,50415, 0,0, 0,0.8582677165354331,254,127,no
156507,516, 0.11940298507462686,10,6, 0.014925373134328358, 0.014925373134328358,49,75,14327, 0,0, 0.014925373134328358,0.835820895522388,257,67,yes
43675,2358, 0.34513274336283184,97,21, 0.008849557522123894, 0.2920353982300885,60,263,67290, 0,0, 0.008849557522123894,0.34513274336283184,1088,113,no
295598,228, 0.27906976744186046,11,9, 0.023255813953488372, 0.4418604651162791,44,63,19712, 0.023255813953488372,1, 0.023255813953488372,0.20930232558139536,194,43,no
32387701,1518, 0.43,53,33, 0.1, 0.09,66,202,56083, 0.04,2, 0.02,0.32,632,100,yes
11494260,444, 0.171875,26,6, 0, 0.0703125,48,109,23459, 0,0, 0.0625,0.6953125,442,128,yes
11469677,765, 0.3387096774193548,66,14, 0.07258064516129033, 0.29838709677419356,31,178,50237, 0,6, 0.056451612903225805,0.23387096774193547,342,124,yes
6181660,158, 0.16666666666666666,2,9, 0, 0.5,7,35,11188, 0,0, 0,0.3333333333333333,225,6,no
915081,646, 0.14705882352941177,77,2, 0, 0.14705882352941177,11,373,54237, 0,0, 0.38235294117647056,0.3235294117647059,186,34,no
4283766,68, 0.7234567901234568,88,34, 0.009876543209876543, 0.009876543209876543,4,289,78369, 0.014814814814814815,1, 0.0024691358024691358,0.23950617283950618,370,405,no
1339436,795, 0.11678832116788321,58,24, 0.029197080291970802, 0.0036496350364963502,37,220,52046, 0,14, 0.029197080291970802,0.8211678832116789,633,274,no
1924418,4, 0,5,4, 0, 0,5,12,4266, 0,0, 0,1,25,1,no
37476190,52, 0.011627906976744186,11,8, 0, 0.19767441860465115,19,152,29292, 0.06976744186046512,0, 0,0.7209302325581395,94,86,no
23833750,404, 0,8,19, 0, 0.03225806451612903,22,164,17624, 0.2903225806451613,0, 0,0.6774193548387096,432,31,no
105167,2465, 0.2072072072072072,28,52, 0.06306306306306306, 0.06306306306306306,26,184,57492, 0.018018018018018018,5, 0.14414414414414414,0.5045045045045045,640,111,no
15476854,78, 0,85,6, 0.11764705882352941, 0.11764705882352941,3,344,71905, 0.058823529411764705,0, 0,0.7058823529411765,150,17,no
216849,539, 0.13333333333333333,32,4, 0, 0.7,9,120,33551, 0,0, 0,0.16666666666666666,580,30,no
1673370,35, 0.3732394366197183,26,4, 0.028169014084507043, 0.014084507042253521,13,63,20565, 0.007042253521126761,0, 0.38028169014084506,0.19718309859154928,133,142,yes
3816801,561, 0.08823529411764706,5,7, 0, 0.20588235294117646,24,43,7496, 0,0, 0.029411764705882353,0.6764705882352942,615,34,no
24113,21826, 0.18248175182481752,46,42, 0.0948905109489051, 0.058394160583941604,20,172,44154, 0.0072992700729927005,1, 0.1897810218978102,0.46715328467153283,1240,137,yes
158177,1600, 0.12396694214876033,62,47, 0.09504132231404959, 0.10743801652892562,71,234,52303, 0.008264462809917356,5, 0.08264462809917356,0.5826446280991735,605,242,yes
71421,377, 0.1834862385321101,47,12, 0.027522935779816515, 0.1926605504587156,30,232,56606, 0.009174311926605505,5, 0.03669724770642202,0.5504587155963303,238,109,no
1092923,18081, 0.03357314148681055,34,35, 0.03357314148681055, 0.11510791366906475,48,268,58068, 0.007194244604316547,7, 0.009592326139088728,0.8009592326139089,898,417,yes
21113,560, 0.1,7,4, 0, 0.1,25,44,12695, 0.04,0, 0,0.76,256,50,yes
2894675,77, 0.1,23,6, 0, 0,18,68,15500, 0,0, 0,0.9,82,10,no
10635,3351, 0.4659090909090909,44,20, 0.07954545454545454, 0.09090909090909091,7,118,24298, 0.022727272727272728,0, 0,0.3409090909090909,370,88,yes
27687,8132, 0.23717948717948717,27,115, 0.038461538461538464, 0.0641025641025641,26,227,62902, 0.019230769230769232,0, 0.2692307692307692,0.3717948717948718,1195,156,no
628811,68, 0.35294117647058826,13,5, 0.029411764705882353, 0.17647058823529413,12,57,9796, 0.058823529411764705,0, 0.3235294117647059,0.058823529411764705,107,34,no
14078934,13, 0.08080808080808081,20,2, 0.050505050505050504, 0.37373737373737376,7,242,36922, 0.1111111111111111,0, 0.030303030303030304,0.35353535353535354,47,99,no
59212,2049, 0.5344827586206896,40,48, 0.034482758620689655, 0.05172413793103448,15,146,31037, 0.05172413793103448,2, 0.06896551724137931,0.25862068965517243,918,58,yes
1737582,78, 0.5434782608695652,8,4, 0.010869565217391304, 0.010869565217391304,15,67,14904, 0,0, 0.3804347826086957,0.05434782608695652,62,92,yes
726651,689, 0.12857142857142856,11,5, 0.014285714285714285, 0.11428571428571428,57,156,22015, 0,0, 0.014285714285714285,0.7285714285714285,351,70,yes
163056,452, 0.5733333333333334,26,9, 0.013333333333333334, 0.06,30,268,44492, 0.013333333333333334,0, 0.02666666666666667,0.31333333333333335,307,150,yes
23639,3088, 0.12121212121212122,40,15, 0.030303030303030304, 0.26666666666666666,31,154,38899, 0.030303030303030304,0, 0.24848484848484848,0.30303030303030304,278,165,yes
22163753,587, 0.15023474178403756,28,5, 0.014084507042253521, 0.3145539906103286,15,345,72090, 0.03755868544600939,1, 0,0.4835680751173709,913,213,no
14458973,174, 0.425,100,22, 0.0875, 0.025,11,370,101858, 0.0125,4, 0.05,0.4,648,80,no
343858,385, 0.16666666666666666,3,3, 0.016666666666666666, 0.06666666666666667,54,63,11425, 0,0, 0.016666666666666666,0.7333333333333333,181,60,yes
70842,750, 0.11926605504587157,24,12, 0.009174311926605505, 0.43119266055045874,46,127,33230, 0,0, 0.027522935779816515,0.41284403669724773,357,109,yes
349628,2615, 0.3333333333333333,15,7, 0.13333333333333333, 0.3333333333333333,12,52,17461, 0.06666666666666667,1, 0.06666666666666667,0.06666666666666667,219,30,no
51510,2472, 0.291970802919708,21,46, 0.08029197080291971, 0.10948905109489052,23,143,31801, 0.014598540145985401,0, 0.1678832116788321,0.3357664233576642,676,137,no
7518210,18, 0.5,0,0, 0, 0,2,4,1046, 0.5,0, 0,0,37,2,yes
7950181,92, 0.3333333333333333,6,0, 0.1111111111111111, 0,3,99,35152, 0.5555555555555556,1, 0,0,111,9,no
48728,1133, 0.16080402010050251,115,16, 0.11055276381909548, 0.005025125628140704,33,477,95833, 0.01507537688442211,0, 0.48743718592964824,0.22110552763819097,395,199,no
40713040,58, 0,7,21, 0, 0.058823529411764705,12,106,21733, 0,0, 0,0.9411764705882353,182,17,no
52847,3882, 0.23,27,28, 0.07, 0.18,15,311,70134, 0.01,0, 0.02,0.49,687,100,no
393593,432, 0.21951219512195122,50,17, 0.016260162601626018, 0.3699186991869919,31,271,64802, 0.016260162601626018,3, 0.02032520325203252,0.35772357723577236,383,246,no
