@RELATION wiki_binned_better_wordcount_not_normalized
@ATTRIBUTE pageid Numeric
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE isControversial  {yes,no}
@DATA
21350772,1715, 0.3093220338983051,31,37, 0.11864406779661017, 0.2457627118644068,25,256,45812, 0.00423728813559322,8, 0.2457627118644068,0.07627118644067797,442,236,yes
5919,1196, 0.2857142857142857,5,4, 0, 0.35714285714285715,8,38,7814, 0,0, 0.07142857142857142,0.2857142857142857,214,14,yes
31635665,442, 0.4260869565217391,57,26, 0.043478260869565216, 0.034782608695652174,8,235,71924, 0.008695652173913044,1, 0,0.48695652173913045,744,115,yes
9587,1453, 0.4418604651162791,70,15, 0.023255813953488372, 0.18604651162790697,15,163,34080, 0.023255813953488372,1, 0.18604651162790697,0.13953488372093023,597,86,yes
30875868,81, 0.07142857142857142,7,1, 0, 0.2857142857142857,12,59,14957, 0,0, 0,0.6428571428571429,343,14,no
26061,25490, 0.09248554913294797,22,123, 0.005780346820809248, 0.6820809248554913,30,273,78974, 0.011560693641618497,0, 0.011560693641618497,0.19653179190751446,1391,173,no
27783,1047, 0.35668789808917195,31,10, 0.03821656050955414, 0.03821656050955414,15,87,24180, 0,2, 0.40764331210191085,0.1592356687898089,246,157,yes
29174356,93, 0.03787878787878788,96,22, 0.007575757575757576, 0.553030303030303,40,303,58049, 0.003787878787878788,6, 0.007575757575757576,0.39015151515151514,219,264,no
32220228,96, 0,44,14, 0, 0.13293051359516617,10,117,29917, 0,0, 0,0.8670694864048338,379,331,no
55271716,1, 0.037815126050420166,308,36, 0.0063025210084033615, 0.0063025210084033615,8,174,97359, 0.008403361344537815,3, 0.1953781512605042,0.7457983193277311,587,476,no
23041,20468, 0.24824355971896955,100,70, 0.06323185011709602, 0.053864168618266976,65,429,137523, 0.01639344262295082,5, 0.14988290398126464,0.468384074941452,1183,427,yes
23745,1205, 0.014598540145985401,30,20, 0.0072992700729927005, 0.1897810218978102,21,181,42970, 0.0364963503649635,1, 0.014598540145985401,0.7372262773722628,514,137,yes
31555577,219, 0.004166666666666667,9,0, 0.004166666666666667, 0.016666666666666666,9,88,15834, 0.025,0, 0,0.95,315,240,no
149369,1355, 0.15789473684210525,9,22, 0.08771929824561403, 0.08771929824561403,10,72,12849, 0,1, 0.22807017543859648,0.43859649122807015,494,57,no
194896,155, 0,26,9, 0.01639344262295082, 0.01639344262295082,13,134,31608, 0.01639344262295082,2, 0.01639344262295082,0.9344262295081968,327,61,no
37335,2187, 0.16494845360824742,20,16, 0.1134020618556701, 0.25773195876288657,21,73,19695, 0.030927835051546393,2, 0.12371134020618557,0.30927835051546393,564,97,yes
18935277,7, 0.25,3,18, 0.08333333333333333, 0.3333333333333333,2,10,3040, 0,0, 0,0.3333333333333333,48,12,yes
104944,702, 0.20454545454545456,50,16, 0, 0.3409090909090909,36,116,28323, 0.022727272727272728,0, 0.022727272727272728,0.4090909090909091,350,44,no
4311910,759, 0.2857142857142857,7,4, 0.16326530612244897, 0.32653061224489793,9,70,17086, 0,0, 0.16326530612244897,0.061224489795918366,184,49,no
8980330,687, 0.11377245508982035,48,15, 0.017964071856287425, 0.05389221556886228,56,241,53242, 0.017964071856287425,2, 0,0.7964071856287425,597,167,no
12994019,60, 0.2,16,2, 0, 0.6,4,94,20188, 0,0, 0,0.2,102,5,no
917232,163, 0.28,2,21, 0.04, 0.12,12,66,16302, 0.08,0, 0.16,0.32,283,25,no
10324687,29, 0.7647058823529411,6,6, 0, 0.08823529411764706,6,157,17647, 0,0, 0.058823529411764705,0.08823529411764706,72,34,no
87179,822, 0.09523809523809523,43,23, 0, 0.3968253968253968,32,165,40875, 0.015873015873015872,0, 0.03968253968253968,0.4523809523809524,194,126,yes
19555532,17, 0,0,5, 0, 0,8,15,1046, 0,0, 0,1,20,2,no
183906,338, 0.16666666666666666,21,7, 0, 0.3,41,133,28903, 0.03333333333333333,0, 0.03333333333333333,0.4666666666666667,604,30,no
43449,2889, 0.40425531914893614,56,51, 0.0851063829787234, 0.10638297872340426,21,310,73567, 0,0, 0.02127659574468085,0.3829787234042553,803,47,no
44319369,78, 0,3,4, 0, 0.3333333333333333,22,29,6980, 0,0, 0,0.6666666666666666,189,60,no
168917,492, 0.1927710843373494,23,8, 0.03614457831325301, 0.27710843373493976,17,98,25303, 0.024096385542168676,4, 0.060240963855421686,0.40963855421686746,560,83,yes
314292,179, 0.10582010582010581,14,16, 0, 0.4074074074074074,26,144,36977, 0.005291005291005291,0, 0,0.48148148148148145,342,189,no
2553981,206, 0.2222222222222222,2,4, 0.05555555555555555, 0.05555555555555555,9,27,3683, 0,0, 0.2777777777777778,0.3888888888888889,82,18,yes
10839777,4602, 0,26,8, 0, 0.03125,13,217,59727, 0.010416666666666666,1, 0,0.9583333333333334,1090,96,yes
70101,1398, 0.32857142857142857,27,10, 0.0035714285714285713, 0.03214285714285714,34,213,46251, 0,15, 0.02142857142857143,0.6142857142857143,362,280,yes
45178500,2, 0.2857142857142857,4,7, 0, 0.7142857142857143,9,46,14785, 0,0, 0,0,59,7,no
1845,1448, 0.3108910891089109,160,33, 0.047524752475247525, 0.11485148514851486,29,371,94828, 0.009900990099009901,1, 0.3306930693069307,0.18613861386138614,649,505,yes
2103628,728, 0.007462686567164179,23,10, 0, 0.4664179104477612,44,184,45563, 0.08955223880597014,0, 0,0.43656716417910446,510,268,no
52970,1569, 0.05952380952380952,45,11, 0.011904761904761904, 0.03571428571428571,50,159,37727, 0,0, 0.023809523809523808,0.8690476190476191,1700,84,yes
230189,595, 0.06593406593406594,40,23, 0, 0.5054945054945055,31,121,45015, 0.02197802197802198,8, 0.01098901098901099,0.3956043956043956,431,91,no
5751,47996, 0.4666666666666667,29,24, 0.06666666666666667, 0.16666666666666666,24,192,46631, 0.03333333333333333,2, 0.06666666666666667,0.2,922,30,yes
3670297,131, 0.125,24,1, 0, 0.5,4,120,19535, 0.125,1, 0,0.25,150,8,no
2100405,58, 0.5232558139534884,20,11, 0.03488372093023256, 0,21,97,25162, 0.023255813953488372,1, 0.046511627906976744,0.37209302325581395,320,86,yes
5119376,8095, 0.24663677130044842,114,93, 0.10762331838565023, 0.11210762331838565,73,417,107676, 0.017937219730941704,11, 0.11659192825112108,0.3991031390134529,2292,224,yes
158879,684, 0.10273972602739725,18,12, 0.00684931506849315, 0.06164383561643835,66,147,27797, 0.0410958904109589,0, 0.0136986301369863,0.773972602739726,445,146,yes
25000433,21, 0.7777777777777778,45,19, 0.037037037037037035, 0.037037037037037035,3,285,65931, 0,0, 0.037037037037037035,0.1111111111111111,174,27,no
9209651,7860, 0.46296296296296297,26,18, 0.07407407407407407, 0.18518518518518517,26,155,30873, 0,0, 0.037037037037037035,0.24074074074074073,571,54,yes
49823,1747, 0.5306122448979592,29,4, 0.14285714285714285, 0.10204081632653061,9,152,38610, 0.02040816326530612,0, 0,0.20408163265306123,195,49,yes
21566,3530, 0.2561576354679803,39,39, 0.12315270935960591, 0.2413793103448276,108,246,63645, 0.019704433497536946,2, 0.034482758620689655,0.3251231527093596,1750,203,yes
364813,1802, 0.11428571428571428,51,68, 0, 0.2742857142857143,46,256,57308, 0.03428571428571429,5, 0.017142857142857144,0.56,1193,350,yes
2937699,223, 0.045454545454545456,20,13, 0, 0.13636363636363635,16,74,24464, 0,0, 0.045454545454545456,0.7727272727272727,335,22,no
12499410,67, 0.366120218579235,40,11, 0.11475409836065574, 0.060109289617486336,2,274,47349, 0,0, 0.3879781420765027,0.07103825136612021,99,183,no
700568,131, 0.25,14,4, 0.03571428571428571, 0.11904761904761904,6,79,14328, 0,0, 0.05952380952380952,0.5357142857142857,181,84,yes
21496026,153, 0.21978021978021978,90,5, 0.01098901098901099, 0.21978021978021978,18,376,61623, 0,1, 0.13186813186813187,0.4175824175824176,162,91,yes
11015826,3515, 0.039301310043668124,39,17, 0.004366812227074236, 0.20087336244541484,31,201,49762, 0.026200873362445413,0, 0,0.7292576419213974,528,229,yes
14229,971, 0.325,167,24, 0.03333333333333333, 0.15416666666666667,24,314,78452, 0.010416666666666666,0, 0.3,0.17708333333333334,514,480,yes
28632,2199, 0.7267441860465116,45,19, 0.03488372093023256, 0.040697674418604654,24,285,51812, 0.005813953488372093,9, 0,0.19186046511627908,667,172,yes
14941202,100, 0.75,21,99, 0.25, 0,5,368,80742, 0,1, 0,0,1418,4,no
159225,176, 0.5217391304347826,11,6, 0.21739130434782608, 0,5,593,66004, 0,0, 0.08695652173913043,0.17391304347826086,135,23,no
77587,3281, 0.12149532710280374,22,35, 0.06542056074766354, 0.2523364485981308,39,242,51202, 0,2, 0.07476635514018691,0.48598130841121495,890,107,no
277310,252, 0.2727272727272727,17,5, 0.18181818181818182, 0.09090909090909091,42,126,34000, 0,0, 0.045454545454545456,0.4090909090909091,171,22,no
265778,259, 0.09859154929577464,111,12, 0.004694835680751174, 0.460093896713615,47,319,65889, 0.14084507042253522,8, 0.004694835680751174,0.29107981220657275,477,213,no
27694,2170, 0.19858156028368795,72,41, 0.0851063829787234, 0.028368794326241134,14,194,49731, 0.0070921985815602835,0, 0,0.6808510638297872,991,141,yes
1742315,370, 0.3994082840236686,115,11, 0.011834319526627219, 0.05621301775147929,8,217,55440, 0.0029585798816568047,1, 0.40532544378698226,0.1242603550295858,361,338,yes
34518150,3, 0.75,0,1, 0, 0.125,4,14,1398, 0,0, 0.125,0,43,8,no
95214,2880, 0.3333333333333333,75,21, 0, 0.5,10,286,83869, 0,1, 0,0.16666666666666666,364,12,no
607552,805, 0.42857142857142855,40,17, 0, 0.5,18,164,42392, 0,1, 0,0.07142857142857142,740,14,no
54739124,207, 1,1,3, 0, 0,3,11,267, 0,0, 0,0,229,1,no
4868935,84, 0.44360902255639095,48,5, 0.045112781954887216, 0.015037593984962405,17,164,30876, 0,0, 0.39849624060150374,0.09774436090225563,99,133,yes
38776,29162, 0.20987654320987653,43,18, 0.00823045267489712, 0.04526748971193416,25,262,52689, 0.00411522633744856,0, 0,0.7325102880658436,904,243,yes
21208262,1406, 0.3132530120481928,21,32, 0.03614457831325301, 0.0963855421686747,20,149,45551, 0.03614457831325301,2, 0.14457831325301204,0.37349397590361444,693,83,yes
14122398,83, 0.125,17,2, 0.25, 0.5,2,77,17747, 0,0, 0,0.125,95,8,no
83220,454, 0,5,14, 0.05405405405405406, 0.08108108108108109,18,84,23923, 0.02702702702702703,0, 0.08108108108108109,0.7567567567567568,278,37,no
13437247,72, 0.3333333333333333,0,12, 0, 0.6666666666666666,8,6,331, 0,0, 0,0,95,3,no
36765013,2, 0.75,7,0, 0, 0.25,1,774,66958, 0,0, 0,0,36,4,no
18932608,722, 0.4838709677419355,40,6, 0, 0,15,194,46363, 0,0, 0,0.5161290322580645,250,31,no
2965,3087, 0.34972677595628415,91,19, 0.00273224043715847, 0.10655737704918032,23,216,51261, 0.00546448087431694,1, 0.3879781420765027,0.14754098360655737,467,366,yes
717,17852, 0.060240963855421686,16,70, 0, 0.6325301204819277,28,193,55328, 0.012048192771084338,0, 0.03614457831325301,0.25903614457831325,779,166,yes
12925855,12, 0.2,21,4, 0, 0.4,27,242,92396, 0,0, 0,0.4,954,25,no
466454,294, 0.28448275862068967,38,5, 0.05172413793103448, 0.06896551724137931,12,113,32436, 0,0, 0.43103448275862066,0.16379310344827586,144,116,yes
16692,125, 0.35135135135135137,9,22, 0, 0.43243243243243246,18,140,32620, 0.02702702702702703,0, 0.02702702702702703,0.16216216216216217,325,37,no
244098,1016, 0.061224489795918366,11,5, 0, 0.04081632653061224,16,69,12282, 0,1, 0,0.8979591836734694,192,49,yes
30741795,3221, 0.10480887792848335,110,86, 0.0036991368680641184, 0.18865598027127004,55,443,122014, 0.040690505548705305,3, 0.016029593094944512,0.6461159062885327,1919,811,yes
241649,260, 0.3392857142857143,26,6, 0.017857142857142856, 0.05357142857142857,17,52,14588, 0,0, 0.375,0.21428571428571427,79,56,yes
19344654,44426, 0.04054054054054054,31,31, 0.0045045045045045045, 0.7747747747747747,31,300,71616, 0.0045045045045045045,0, 0.0045045045045045045,0.17117117117117117,1317,222,yes
11408,1014, 0.4222222222222222,88,28, 0.022222222222222223, 0.075,19,205,57815, 0.011111111111111112,0, 0.19166666666666668,0.2777777777777778,796,360,yes
246185,1164, 0.008103727714748784,54,28, 0, 0.017828200972447326,41,246,70893, 0.009724473257698542,0, 0.0016207455429497568,0.9627228525121556,805,617,yes
12633123,74, 0.34782608695652173,26,9, 0, 0.2608695652173913,18,50,15660, 0.043478260869565216,0, 0,0.34782608695652173,56,23,no
14889,2160, 0.3532608695652174,194,81, 0.059782608695652176, 0.15217391304347827,55,588,169887, 0.02717391304347826,1, 0.02717391304347826,0.3804347826086957,1284,184,no
184170,201, 0.22388059701492538,29,60, 0.04477611940298507, 0.2835820895522388,36,141,39155, 0.029850746268656716,0, 0.08955223880597014,0.3283582089552239,289,67,no
83490,1072, 0.40425531914893614,18,23, 0, 0.1276595744680851,19,83,19004, 0.06382978723404255,0, 0.02127659574468085,0.3829787234042553,479,47,no
169836,364, 0.13333333333333333,43,35, 0, 0.08571428571428572,17,170,35113, 0,0, 0.01904761904761905,0.7619047619047619,287,105,yes
2327581,173, 0.3313953488372093,73,11, 0.0872093023255814, 0.03488372093023256,27,254,62155, 0.005813953488372093,10, 0.011627906976744186,0.5290697674418605,476,172,yes
72727,507, 0.46846846846846846,29,14, 0.018018018018018018, 0.12612612612612611,19,171,32436, 0.05405405405405406,0, 0.11711711711711711,0.21621621621621623,373,111,yes
924166,1307, 0.146218487394958,21,286, 0.015126050420168067, 0.48067226890756304,60,84,13628, 0.018487394957983194,5, 0.031932773109243695,0.30756302521008405,1293,595,yes
7729,2522, 0.23255813953488372,62,19, 0, 0.08139534883720931,38,260,51560, 0,0, 0,0.686046511627907,1244,86,no
11054,4024, 0.2033898305084746,60,29, 0.05084745762711865, 0.1864406779661017,22,307,75588, 0,11, 0,0.559322033898305,1093,59,yes
235888,958, 0.05759162303664921,33,14, 0.015706806282722512, 0.05235602094240838,64,237,42446, 0.04712041884816754,5, 0.005235602094240838,0.8219895287958116,603,191,yes
773158,744, 0.04830917874396135,31,45, 0.0024154589371980675, 0.0748792270531401,73,177,34538, 0.004830917874396135,1, 0.0024154589371980675,0.8671497584541062,867,414,yes
806449,219, 0.6170212765957447,16,8, 0.02127659574468085, 0.02127659574468085,21,89,25056, 0,2, 0.0425531914893617,0.2978723404255319,341,47,no
309935,149, 0.1951219512195122,50,4, 0, 0.07317073170731707,40,231,44140, 0.024390243902439025,3, 0.012195121951219513,0.6951219512195121,231,82,yes
343858,385, 0.16666666666666666,3,3, 0.016666666666666666, 0.06666666666666667,54,63,11425, 0,0, 0.016666666666666666,0.7333333333333333,181,60,yes
162870,3517, 0.033707865168539325,28,16, 0.011235955056179775, 0.10112359550561797,86,215,45796, 0,2, 0.003745318352059925,0.850187265917603,539,267,yes
21742,1742, 0.4230769230769231,70,20, 0.038461538461538464, 0.15384615384615385,18,429,76649, 0.11538461538461539,1, 0,0.2692307692307692,1906,26,yes
5714828,3653, 0.13114754098360656,23,33, 0.06557377049180328, 0.3770491803278688,35,151,34681, 0.01639344262295082,1, 0.01639344262295082,0.39344262295081966,515,61,yes
29810,43854, 0.2727272727272727,45,80, 0.1388888888888889, 0.08333333333333333,35,308,89548, 0.007575757575757576,5, 0.08838383838383838,0.4090909090909091,1678,396,yes
13789924,132, 0.022222222222222223,20,4, 0, 0.011111111111111112,11,149,27017, 0.044444444444444446,0, 0,0.9222222222222223,411,90,no
26410,459, 0.36649214659685864,98,26, 0.03664921465968586, 0.17277486910994763,13,224,56203, 0.005235602094240838,0, 0.05759162303664921,0.3612565445026178,516,191,yes
5980301,1249, 0.2857142857142857,92,19, 0.07142857142857142, 0.14285714285714285,29,246,72328, 0.07142857142857142,1, 0.07142857142857142,0.35714285714285715,706,28,yes
13058,13369, 0.17037037037037037,41,50, 0.037037037037037035, 0.37777777777777777,52,274,65143, 0.014814814814814815,2, 0.014814814814814815,0.3851851851851852,913,135,yes
9933726,30, 0,41,5, 0, 0,9,275,29586, 0,0, 0,1,40,7,no
17173785,885, 0.04090909090909091,34,7, 0, 0.35454545454545455,32,186,35405, 0,0, 0.004545454545454545,0.6,642,220,yes
3334427,20, 0.4,1,3, 0, 0,5,10,1723, 0,0, 0.6,0,863,5,no
13306,824, 0.23893805309734514,58,37, 0.008849557522123894, 0.08849557522123894,22,348,103870, 0.02654867256637168,2, 0.008849557522123894,0.6283185840707964,1170,113,no
40565,1971, 0.38333333333333336,69,30, 0.13333333333333333, 0.05,23,230,54062, 0,9, 0.016666666666666666,0.4166666666666667,884,60,no
60845,727, 0.2541436464088398,17,22, 0.016574585635359115, 0.47513812154696133,78,170,28657, 0,0, 0.027624309392265192,0.2265193370165746,316,181,no
21785,2532, 0.34375,48,30, 0.125, 0.09375,29,143,43297, 0.0125,1, 0.075,0.35,817,160,yes
16096064,223, 0,8,20, 0, 0.3258426966292135,20,148,21708, 0.0898876404494382,0, 0,0.5842696629213483,371,89,no
1577801,260, 0.15789473684210525,14,80, 0.07894736842105263, 0.13157894736842105,7,247,39241, 0,0, 0,0.631578947368421,400,38,no
5282,3861, 0.1958762886597938,30,41, 0.020618556701030927, 0.4020618556701031,31,223,46058, 0.08247422680412371,0, 0.020618556701030927,0.27835051546391754,624,97,yes
4018311,9, 1,24,2, 0, 0,7,48,7604, 0,0, 0,0,20,1,no
