0.6666666666666666, 0, 0, 0, 0, 0.3333333333333333
1, 0, 0, 0, 0, 0
0.5, 0, 0, 0, 0, 0.5
0, 0.45901639344262296, 0.5409836065573771, 0, 0, 0
1, 0, 0, 0, 0, 0
0.9166666666666666, 0, 0, 0, 0, 0.08333333333333333
0, 0, 0, 0, 0, 1
0, 1, 0, 0, 0, 0
0, 0.047619047619047616, 0, 0, 0, 0.9523809523809523
0, 0, 0, 0.3333333333333333, 0, 0.6666666666666666
1, 0, 0, 0, 0, 0
0, 1, 0, 0, 0, 0
0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0, 0, 0
0, 1, 0, 0, 0, 0
0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0, 0, 0.1111111111111111
0, 0.5, 0, 0, 0, 0.5
0, 0.5, 0.3333333333333333, 0.16666666666666666, 0, 0
0.22857142857142856, 0.42857142857142855, 0.02857142857142857, 0, 0.02857142857142857, 0.2857142857142857
0.4444444444444444, 0, 0, 0, 0, 0.5555555555555556
0.8918918918918919, 0.05405405405405406, 0, 0, 0, 0.05405405405405406
0, 0.5, 0, 0, 0, 0.5
0, 0.3333333333333333, 0, 0, 0, 0.6666666666666666
0.38461538461538464, 0.07692307692307693, 0, 0, 0, 0.5384615384615384
0.8333333333333334, 0.16666666666666666, 0, 0, 0, 0
